ID_PRODUCTO;NOMBRE;TALLA;STOCK_ACTUAL_EN_APP;STOCK_REAL_FISICO
107;"FUTSAL GATO SUPREME ";"38";0;
107;"FUTSAL GATO SUPREME ";"39";0;
107;"FUTSAL GATO SUPREME ";"40";0;
107;"FUTSAL GATO SUPREME ";"41";0;
107;"FUTSAL GATO SUPREME ";"42";0;
107;"FUTSAL GATO SUPREME ";"43";0;
107;"FUTSAL GATO SUPREME ";"44";0;
108;"FUTSAL GATO SUPREME ";"37";0;
108;"FUTSAL GATO SUPREME ";"38";0;
108;"FUTSAL GATO SUPREME ";"39";0;
108;"FUTSAL GATO SUPREME ";"40";0;
108;"FUTSAL GATO SUPREME ";"41";0;
108;"FUTSAL GATO SUPREME ";"42";0;
108;"FUTSAL GATO SUPREME ";"43";0;
108;"FUTSAL GATO SUPREME ";"44";0;
109;"FUTSAL MIZUNO CLÁSICO ";"37";0;
109;"FUTSAL MIZUNO CLÁSICO ";"38";0;
109;"FUTSAL MIZUNO CLÁSICO ";"39";0;
109;"FUTSAL MIZUNO CLÁSICO ";"40";0;
109;"FUTSAL MIZUNO CLÁSICO ";"41";0;
109;"FUTSAL MIZUNO CLÁSICO ";"42";0;
109;"FUTSAL MIZUNO CLÁSICO ";"43";0;
109;"FUTSAL MIZUNO CLÁSICO ";"44";0;
110;"FUTSAL MIZUNO CLÁSICO";"37";0;
110;"FUTSAL MIZUNO CLÁSICO";"38";0;
110;"FUTSAL MIZUNO CLÁSICO";"39";0;
110;"FUTSAL MIZUNO CLÁSICO";"40";0;
110;"FUTSAL MIZUNO CLÁSICO";"41";0;
110;"FUTSAL MIZUNO CLÁSICO";"42";0;
110;"FUTSAL MIZUNO CLÁSICO";"43";0;
110;"FUTSAL MIZUNO CLÁSICO";"44";0;
111;"FUTSAL MIZUNO CLÁSICO ";"37";0;
111;"FUTSAL MIZUNO CLÁSICO ";"38";0;
111;"FUTSAL MIZUNO CLÁSICO ";"39";0;
111;"FUTSAL MIZUNO CLÁSICO ";"40";0;
111;"FUTSAL MIZUNO CLÁSICO ";"41";0;
111;"FUTSAL MIZUNO CLÁSICO ";"42";0;
111;"FUTSAL MIZUNO CLÁSICO ";"43";0;
111;"FUTSAL MIZUNO CLÁSICO ";"44";0;
112;"FUTSAL MIZUNO CLÁSICO ";"37";0;
112;"FUTSAL MIZUNO CLÁSICO ";"38";0;
112;"FUTSAL MIZUNO CLÁSICO ";"39";0;
112;"FUTSAL MIZUNO CLÁSICO ";"40";0;
112;"FUTSAL MIZUNO CLÁSICO ";"41";0;
112;"FUTSAL MIZUNO CLÁSICO ";"42";0;
112;"FUTSAL MIZUNO CLÁSICO ";"43";0;
112;"FUTSAL MIZUNO CLÁSICO ";"44";0;
113;"FUTSAL NIKE GATO STREET ";"37";0;
113;"FUTSAL NIKE GATO STREET ";"38";0;
113;"FUTSAL NIKE GATO STREET ";"39";0;
113;"FUTSAL NIKE GATO STREET ";"40";0;
113;"FUTSAL NIKE GATO STREET ";"41";0;
113;"FUTSAL NIKE GATO STREET ";"42";0;
113;"FUTSAL NIKE GATO STREET ";"43";0;
113;"FUTSAL NIKE GATO STREET ";"44";0;
114;"FUTSAL NIKE GATO STREET ";"37";0;
114;"FUTSAL NIKE GATO STREET ";"38";0;
114;"FUTSAL NIKE GATO STREET ";"39";0;
114;"FUTSAL NIKE GATO STREET ";"40";0;
114;"FUTSAL NIKE GATO STREET ";"41";0;
114;"FUTSAL NIKE GATO STREET ";"42";0;
114;"FUTSAL NIKE GATO STREET ";"43";0;
114;"FUTSAL NIKE GATO STREET ";"44";0;
115;"FUTSAL JOMA TOP FLEX REBOUND ";"37";0;
115;"FUTSAL JOMA TOP FLEX REBOUND ";"38";0;
115;"FUTSAL JOMA TOP FLEX REBOUND ";"39";0;
115;"FUTSAL JOMA TOP FLEX REBOUND ";"40";0;
115;"FUTSAL JOMA TOP FLEX REBOUND ";"41";0;
115;"FUTSAL JOMA TOP FLEX REBOUND ";"42";0;
115;"FUTSAL JOMA TOP FLEX REBOUND ";"43";0;
115;"FUTSAL JOMA TOP FLEX REBOUND ";"44";0;
116;"FUTSAL GATO SUPREME ";"37";0;
116;"FUTSAL GATO SUPREME ";"38";0;
116;"FUTSAL GATO SUPREME ";"39";0;
116;"FUTSAL GATO SUPREME ";"40";0;
116;"FUTSAL GATO SUPREME ";"41";0;
116;"FUTSAL GATO SUPREME ";"42";0;
116;"FUTSAL GATO SUPREME ";"43";0;
116;"FUTSAL GATO SUPREME ";"44";0;
117;"FUTSAL JOMA REGATE ";"37";0;
117;"FUTSAL JOMA REGATE ";"38";0;
117;"FUTSAL JOMA REGATE ";"39";0;
117;"FUTSAL JOMA REGATE ";"40";0;
117;"FUTSAL JOMA REGATE ";"41";0;
117;"FUTSAL JOMA REGATE ";"42";0;
117;"FUTSAL JOMA REGATE ";"43";0;
117;"FUTSAL JOMA REGATE ";"44";0;
118;"FUTSAL JOMA REGATE ";"37";0;
118;"FUTSAL JOMA REGATE ";"38";0;
118;"FUTSAL JOMA REGATE ";"39";0;
118;"FUTSAL JOMA REGATE ";"40";0;
118;"FUTSAL JOMA REGATE ";"41";0;
118;"FUTSAL JOMA REGATE ";"42";0;
118;"FUTSAL JOMA REGATE ";"43";0;
118;"FUTSAL JOMA REGATE ";"44";0;
119;"FUTSAL GATO STREET MORA AZUL ";"37";0;
119;"FUTSAL GATO STREET MORA AZUL ";"38";0;
119;"FUTSAL GATO STREET MORA AZUL ";"39";0;
119;"FUTSAL GATO STREET MORA AZUL ";"40";0;
119;"FUTSAL GATO STREET MORA AZUL ";"41";0;
119;"FUTSAL GATO STREET MORA AZUL ";"42";0;
119;"FUTSAL GATO STREET MORA AZUL ";"43";0;
119;"FUTSAL GATO STREET MORA AZUL ";"44";0;
120;"MIZUNO HURRICANE WAVE 3";"37";0;
120;"MIZUNO HURRICANE WAVE 3";"38";0;
120;"MIZUNO HURRICANE WAVE 3";"39";0;
120;"MIZUNO HURRICANE WAVE 3";"40";0;
120;"MIZUNO HURRICANE WAVE 3";"41";0;
120;"MIZUNO HURRICANE WAVE 3";"42";0;
120;"MIZUNO HURRICANE WAVE 3";"43";0;
120;"MIZUNO HURRICANE WAVE 3";"44";0;
121;"FUTSAL GATO LUNAR MORADO";"37";0;
121;"FUTSAL GATO LUNAR MORADO";"38";0;
121;"FUTSAL GATO LUNAR MORADO";"39";0;
121;"FUTSAL GATO LUNAR MORADO";"40";0;
121;"FUTSAL GATO LUNAR MORADO";"41";0;
121;"FUTSAL GATO LUNAR MORADO";"42";0;
121;"FUTSAL GATO LUNAR MORADO";"43";0;
121;"FUTSAL GATO LUNAR MORADO";"44";0;
122;"FUTSAL ADIDAS CRAZYFAST ";"37";0;
122;"FUTSAL ADIDAS CRAZYFAST ";"38";0;
122;"FUTSAL ADIDAS CRAZYFAST ";"39";0;
122;"FUTSAL ADIDAS CRAZYFAST ";"40";0;
122;"FUTSAL ADIDAS CRAZYFAST ";"41";0;
122;"FUTSAL ADIDAS CRAZYFAST ";"42";0;
122;"FUTSAL ADIDAS CRAZYFAST ";"43";0;
122;"FUTSAL ADIDAS CRAZYFAST ";"44";0;
123;"FUTSAL GATO LUNAR BLANCO ";"37";0;
123;"FUTSAL GATO LUNAR BLANCO ";"38";0;
123;"FUTSAL GATO LUNAR BLANCO ";"39";0;
123;"FUTSAL GATO LUNAR BLANCO ";"40";0;
123;"FUTSAL GATO LUNAR BLANCO ";"41";0;
123;"FUTSAL GATO LUNAR BLANCO ";"42";0;
123;"FUTSAL GATO LUNAR BLANCO ";"43";0;
123;"FUTSAL GATO LUNAR BLANCO ";"44";0;
124;"FUTSAL NIKE MAGISTAX";"37";0;
124;"FUTSAL NIKE MAGISTAX";"38";0;
124;"FUTSAL NIKE MAGISTAX";"39";0;
124;"FUTSAL NIKE MAGISTAX";"40";0;
124;"FUTSAL NIKE MAGISTAX";"41";0;
124;"FUTSAL NIKE MAGISTAX";"42";0;
124;"FUTSAL NIKE MAGISTAX";"43";0;
124;"FUTSAL NIKE MAGISTAX";"44";0;
125;"FUTSAL GATO LUNAR AZUL X VERDE ";"37";0;
125;"FUTSAL GATO LUNAR AZUL X VERDE ";"38";0;
125;"FUTSAL GATO LUNAR AZUL X VERDE ";"39";0;
125;"FUTSAL GATO LUNAR AZUL X VERDE ";"40";0;
125;"FUTSAL GATO LUNAR AZUL X VERDE ";"41";0;
125;"FUTSAL GATO LUNAR AZUL X VERDE ";"42";0;
125;"FUTSAL GATO LUNAR AZUL X VERDE ";"43";0;
125;"FUTSAL GATO LUNAR AZUL X VERDE ";"44";0;
126;"FUTSAL WAVE HURRACANE 3 ";"37";0;
126;"FUTSAL WAVE HURRACANE 3 ";"38";0;
126;"FUTSAL WAVE HURRACANE 3 ";"39";0;
126;"FUTSAL WAVE HURRACANE 3 ";"40";0;
126;"FUTSAL WAVE HURRACANE 3 ";"41";0;
126;"FUTSAL WAVE HURRACANE 3 ";"42";0;
126;"FUTSAL WAVE HURRACANE 3 ";"43";0;
126;"FUTSAL WAVE HURRACANE 3 ";"44";0;
127;"FUTSAL WAVE HURRACANE 3 ";"37";0;
127;"FUTSAL WAVE HURRACANE 3 ";"38";0;
127;"FUTSAL WAVE HURRACANE 3 ";"39";0;
127;"FUTSAL WAVE HURRACANE 3 ";"40";0;
127;"FUTSAL WAVE HURRACANE 3 ";"41";0;
127;"FUTSAL WAVE HURRACANE 3 ";"42";0;
127;"FUTSAL WAVE HURRACANE 3 ";"43";0;
127;"FUTSAL WAVE HURRACANE 3 ";"44";0;
128;"FUTSAL WAVE HURRACANE 3 ";"37";0;
128;"FUTSAL WAVE HURRACANE 3 ";"38";0;
128;"FUTSAL WAVE HURRACANE 3 ";"39";0;
128;"FUTSAL WAVE HURRACANE 3 ";"40";0;
128;"FUTSAL WAVE HURRACANE 3 ";"41";0;
128;"FUTSAL WAVE HURRACANE 3 ";"42";0;
128;"FUTSAL WAVE HURRACANE 3 ";"43";0;
128;"FUTSAL WAVE HURRACANE 3 ";"44";0;
129;"FUTSAL GATO SUPREME ";"37";0;
129;"FUTSAL GATO SUPREME ";"38";0;
129;"FUTSAL GATO SUPREME ";"39";0;
129;"FUTSAL GATO SUPREME ";"40";0;
129;"FUTSAL GATO SUPREME ";"41";0;
129;"FUTSAL GATO SUPREME ";"42";0;
129;"FUTSAL GATO SUPREME ";"43";0;
129;"FUTSAL GATO SUPREME ";"44";0;
130;"FUTSAL NIKE GATO SUPREME CAFÉ";"37";0;
130;"FUTSAL NIKE GATO SUPREME CAFÉ";"38";0;
130;"FUTSAL NIKE GATO SUPREME CAFÉ";"39";0;
130;"FUTSAL NIKE GATO SUPREME CAFÉ";"40";0;
130;"FUTSAL NIKE GATO SUPREME CAFÉ";"41";0;
130;"FUTSAL NIKE GATO SUPREME CAFÉ";"42";0;
130;"FUTSAL NIKE GATO SUPREME CAFÉ";"43";0;
130;"FUTSAL NIKE GATO SUPREME CAFÉ";"44";0;
131;"FUTSAL JOMA TOP-FLEX REBOUND ";"37";0;
131;"FUTSAL JOMA TOP-FLEX REBOUND ";"38";0;
131;"FUTSAL JOMA TOP-FLEX REBOUND ";"39";0;
131;"FUTSAL JOMA TOP-FLEX REBOUND ";"40";0;
131;"FUTSAL JOMA TOP-FLEX REBOUND ";"41";0;
131;"FUTSAL JOMA TOP-FLEX REBOUND ";"42";0;
131;"FUTSAL JOMA TOP-FLEX REBOUND ";"43";0;
131;"FUTSAL JOMA TOP-FLEX REBOUND ";"44";0;
132;"FUTSAL NIKE GATO SUPREME FUCHSIA ";"Única";0;
133;"FUTSAL JOMA REGATE REBOUND ";"37";0;
133;"FUTSAL JOMA REGATE REBOUND ";"38";0;
133;"FUTSAL JOMA REGATE REBOUND ";"39";0;
133;"FUTSAL JOMA REGATE REBOUND ";"40";0;
133;"FUTSAL JOMA REGATE REBOUND ";"41";0;
133;"FUTSAL JOMA REGATE REBOUND ";"42";0;
133;"FUTSAL JOMA REGATE REBOUND ";"43";0;
133;"FUTSAL JOMA REGATE REBOUND ";"44";0;
134;"TENIGUAYO NIKE PHANTOM GX 6 ELITE ";"37";0;
134;"TENIGUAYO NIKE PHANTOM GX 6 ELITE ";"38";0;
134;"TENIGUAYO NIKE PHANTOM GX 6 ELITE ";"39";0;
134;"TENIGUAYO NIKE PHANTOM GX 6 ELITE ";"40";0;
134;"TENIGUAYO NIKE PHANTOM GX 6 ELITE ";"41";0;
134;"TENIGUAYO NIKE PHANTOM GX 6 ELITE ";"42";0;
134;"TENIGUAYO NIKE PHANTOM GX 6 ELITE ";"43";0;
134;"TENIGUAYO NIKE PHANTOM GX 6 ELITE ";"44";0;
135;"TENIGUAYO ADIDAS F50 TUBULAR";"37";0;
135;"TENIGUAYO ADIDAS F50 TUBULAR";"38";0;
135;"TENIGUAYO ADIDAS F50 TUBULAR";"39";0;
135;"TENIGUAYO ADIDAS F50 TUBULAR";"40";0;
135;"TENIGUAYO ADIDAS F50 TUBULAR";"41";0;
135;"TENIGUAYO ADIDAS F50 TUBULAR";"42";0;
135;"TENIGUAYO ADIDAS F50 TUBULAR";"43";0;
135;"TENIGUAYO ADIDAS F50 TUBULAR";"44";0;
136;"TENIGUAYO NIKE TOTAL 90 ";"37";0;
136;"TENIGUAYO NIKE TOTAL 90 ";"38";0;
136;"TENIGUAYO NIKE TOTAL 90 ";"39";0;
136;"TENIGUAYO NIKE TOTAL 90 ";"40";0;
136;"TENIGUAYO NIKE TOTAL 90 ";"41";0;
136;"TENIGUAYO NIKE TOTAL 90 ";"42";0;
136;"TENIGUAYO NIKE TOTAL 90 ";"43";0;
136;"TENIGUAYO NIKE TOTAL 90 ";"44";0;
137;"TENIGUAYO NIKE TOTAL 90 ";"37";0;
137;"TENIGUAYO NIKE TOTAL 90 ";"38";0;
137;"TENIGUAYO NIKE TOTAL 90 ";"39";0;
137;"TENIGUAYO NIKE TOTAL 90 ";"40";0;
137;"TENIGUAYO NIKE TOTAL 90 ";"41";0;
137;"TENIGUAYO NIKE TOTAL 90 ";"42";0;
137;"TENIGUAYO NIKE TOTAL 90 ";"43";0;
137;"TENIGUAYO NIKE TOTAL 90 ";"44";0;
138;"TENIGUAYO NIKE X ALEXIA PUTELLAS  PHANTOM GX 6 ";"37";0;
138;"TENIGUAYO NIKE X ALEXIA PUTELLAS  PHANTOM GX 6 ";"38";0;
138;"TENIGUAYO NIKE X ALEXIA PUTELLAS  PHANTOM GX 6 ";"39";0;
138;"TENIGUAYO NIKE X ALEXIA PUTELLAS  PHANTOM GX 6 ";"40";0;
138;"TENIGUAYO NIKE X ALEXIA PUTELLAS  PHANTOM GX 6 ";"41";0;
138;"TENIGUAYO NIKE X ALEXIA PUTELLAS  PHANTOM GX 6 ";"42";0;
138;"TENIGUAYO NIKE X ALEXIA PUTELLAS  PHANTOM GX 6 ";"43";0;
138;"TENIGUAYO NIKE X ALEXIA PUTELLAS  PHANTOM GX 6 ";"44";0;
139;"TENIGUAYO NIKE PHANTOM GX 6 ELITE ";"37";0;
139;"TENIGUAYO NIKE PHANTOM GX 6 ELITE ";"38";0;
139;"TENIGUAYO NIKE PHANTOM GX 6 ELITE ";"39";0;
139;"TENIGUAYO NIKE PHANTOM GX 6 ELITE ";"40";0;
139;"TENIGUAYO NIKE PHANTOM GX 6 ELITE ";"41";0;
139;"TENIGUAYO NIKE PHANTOM GX 6 ELITE ";"42";0;
139;"TENIGUAYO NIKE PHANTOM GX 6 ELITE ";"43";0;
139;"TENIGUAYO NIKE PHANTOM GX 6 ELITE ";"44";0;
140;"TENIGUAYO ADIDAS PREDATOR 26 ELITE";"37";0;
140;"TENIGUAYO ADIDAS PREDATOR 26 ELITE";"38";0;
140;"TENIGUAYO ADIDAS PREDATOR 26 ELITE";"39";0;
140;"TENIGUAYO ADIDAS PREDATOR 26 ELITE";"40";0;
140;"TENIGUAYO ADIDAS PREDATOR 26 ELITE";"41";0;
140;"TENIGUAYO ADIDAS PREDATOR 26 ELITE";"42";0;
140;"TENIGUAYO ADIDAS PREDATOR 26 ELITE";"43";0;
140;"TENIGUAYO ADIDAS PREDATOR 26 ELITE";"44";0;
141;"TENIGUAYO ADIDAS PREDATOR X BAPE ";"37";0;
141;"TENIGUAYO ADIDAS PREDATOR X BAPE ";"38";0;
141;"TENIGUAYO ADIDAS PREDATOR X BAPE ";"39";0;
141;"TENIGUAYO ADIDAS PREDATOR X BAPE ";"40";0;
141;"TENIGUAYO ADIDAS PREDATOR X BAPE ";"41";0;
141;"TENIGUAYO ADIDAS PREDATOR X BAPE ";"42";0;
141;"TENIGUAYO ADIDAS PREDATOR X BAPE ";"43";0;
141;"TENIGUAYO ADIDAS PREDATOR X BAPE ";"44";0;
142;"TENIGUAYO NIKE PHANTOM GX 6 ELITE EN BOTA";"37";0;
142;"TENIGUAYO NIKE PHANTOM GX 6 ELITE EN BOTA";"38";0;
142;"TENIGUAYO NIKE PHANTOM GX 6 ELITE EN BOTA";"39";0;
142;"TENIGUAYO NIKE PHANTOM GX 6 ELITE EN BOTA";"40";0;
142;"TENIGUAYO NIKE PHANTOM GX 6 ELITE EN BOTA";"41";0;
142;"TENIGUAYO NIKE PHANTOM GX 6 ELITE EN BOTA";"42";0;
142;"TENIGUAYO NIKE PHANTOM GX 6 ELITE EN BOTA";"43";0;
142;"TENIGUAYO NIKE PHANTOM GX 6 ELITE EN BOTA";"44";0;
143;"TENIGUAYO NIKE MERCURIAL NIÑO ";"37";0;
143;"TENIGUAYO NIKE MERCURIAL NIÑO ";"38";0;
143;"TENIGUAYO NIKE MERCURIAL NIÑO ";"39";0;
143;"TENIGUAYO NIKE MERCURIAL NIÑO ";"40";0;
143;"TENIGUAYO NIKE MERCURIAL NIÑO ";"41";0;
143;"TENIGUAYO NIKE MERCURIAL NIÑO ";"42";0;
143;"TENIGUAYO NIKE MERCURIAL NIÑO ";"43";0;
143;"TENIGUAYO NIKE MERCURIAL NIÑO ";"44";0;
144;"TENIGUAYO ADIDAS F50 NIÑO ";"37";0;
144;"TENIGUAYO ADIDAS F50 NIÑO ";"38";0;
144;"TENIGUAYO ADIDAS F50 NIÑO ";"39";0;
144;"TENIGUAYO ADIDAS F50 NIÑO ";"40";0;
144;"TENIGUAYO ADIDAS F50 NIÑO ";"41";0;
144;"TENIGUAYO ADIDAS F50 NIÑO ";"42";0;
144;"TENIGUAYO ADIDAS F50 NIÑO ";"43";0;
144;"TENIGUAYO ADIDAS F50 NIÑO ";"44";0;
145;"TENIGUAYO NIKE MERCURIAL NIÑO ";"37";0;
145;"TENIGUAYO NIKE MERCURIAL NIÑO ";"38";0;
145;"TENIGUAYO NIKE MERCURIAL NIÑO ";"39";0;
145;"TENIGUAYO NIKE MERCURIAL NIÑO ";"40";0;
145;"TENIGUAYO NIKE MERCURIAL NIÑO ";"41";0;
145;"TENIGUAYO NIKE MERCURIAL NIÑO ";"42";0;
145;"TENIGUAYO NIKE MERCURIAL NIÑO ";"43";0;
145;"TENIGUAYO NIKE MERCURIAL NIÑO ";"44";0;
146;"TENIGUAYO ADIDAS NIÑO ";"37";0;
146;"TENIGUAYO ADIDAS NIÑO ";"38";0;
146;"TENIGUAYO ADIDAS NIÑO ";"39";0;
146;"TENIGUAYO ADIDAS NIÑO ";"40";0;
146;"TENIGUAYO ADIDAS NIÑO ";"41";0;
146;"TENIGUAYO ADIDAS NIÑO ";"42";0;
146;"TENIGUAYO ADIDAS NIÑO ";"43";0;
146;"TENIGUAYO ADIDAS NIÑO ";"44";0;
147;"TENIGUAYO NIKE MERCURIAL NIÑO ";"32";0;
147;"TENIGUAYO NIKE MERCURIAL NIÑO ";"33";0;
147;"TENIGUAYO NIKE MERCURIAL NIÑO ";"34";0;
147;"TENIGUAYO NIKE MERCURIAL NIÑO ";"35";0;
148;"TENI GUAYO ADIDAS F50 PRO TF TURF NARANJA";"37";0;
148;"TENI GUAYO ADIDAS F50 PRO TF TURF NARANJA";"38";0;
148;"TENI GUAYO ADIDAS F50 PRO TF TURF NARANJA";"39";0;
148;"TENI GUAYO ADIDAS F50 PRO TF TURF NARANJA";"40";0;
148;"TENI GUAYO ADIDAS F50 PRO TF TURF NARANJA";"41";0;
148;"TENI GUAYO ADIDAS F50 PRO TF TURF NARANJA";"42";0;
148;"TENI GUAYO ADIDAS F50 PRO TF TURF NARANJA";"43";0;
148;"TENI GUAYO ADIDAS F50 PRO TF TURF NARANJA";"44";0;
149;"TENIGUAYO ADIDAS PREDATOR 5 X BECKHAM ";"37";0;
149;"TENIGUAYO ADIDAS PREDATOR 5 X BECKHAM ";"38";0;
149;"TENIGUAYO ADIDAS PREDATOR 5 X BECKHAM ";"39";0;
149;"TENIGUAYO ADIDAS PREDATOR 5 X BECKHAM ";"40";0;
149;"TENIGUAYO ADIDAS PREDATOR 5 X BECKHAM ";"41";0;
149;"TENIGUAYO ADIDAS PREDATOR 5 X BECKHAM ";"42";0;
149;"TENIGUAYO ADIDAS PREDATOR 5 X BECKHAM ";"43";0;
149;"TENIGUAYO ADIDAS PREDATOR 5 X BECKHAM ";"44";0;
150;"TENIGUAYO ADIDAS F50 NEÓN PRO ";"37";0;
150;"TENIGUAYO ADIDAS F50 NEÓN PRO ";"38";0;
150;"TENIGUAYO ADIDAS F50 NEÓN PRO ";"39";0;
150;"TENIGUAYO ADIDAS F50 NEÓN PRO ";"40";0;
150;"TENIGUAYO ADIDAS F50 NEÓN PRO ";"41";0;
150;"TENIGUAYO ADIDAS F50 NEÓN PRO ";"42";0;
150;"TENIGUAYO ADIDAS F50 NEÓN PRO ";"43";0;
150;"TENIGUAYO ADIDAS F50 NEÓN PRO ";"44";0;
151;"TENIGUAYO NIKE MERCURIAL ";"37";0;
151;"TENIGUAYO NIKE MERCURIAL ";"38";0;
151;"TENIGUAYO NIKE MERCURIAL ";"39";0;
151;"TENIGUAYO NIKE MERCURIAL ";"40";0;
151;"TENIGUAYO NIKE MERCURIAL ";"41";0;
151;"TENIGUAYO NIKE MERCURIAL ";"42";0;
151;"TENIGUAYO NIKE MERCURIAL ";"43";0;
151;"TENIGUAYO NIKE MERCURIAL ";"44";0;
152;"TENIGUAYO ADIDAS F50 X LAMINE YAMAL";"37";0;
152;"TENIGUAYO ADIDAS F50 X LAMINE YAMAL";"38";0;
152;"TENIGUAYO ADIDAS F50 X LAMINE YAMAL";"39";0;
152;"TENIGUAYO ADIDAS F50 X LAMINE YAMAL";"40";0;
152;"TENIGUAYO ADIDAS F50 X LAMINE YAMAL";"41";0;
152;"TENIGUAYO ADIDAS F50 X LAMINE YAMAL";"42";0;
152;"TENIGUAYO ADIDAS F50 X LAMINE YAMAL";"43";0;
152;"TENIGUAYO ADIDAS F50 X LAMINE YAMAL";"44";0;
153;"TENIGUAYO ADIDAS F50 SPARKFUSION";"37";0;
153;"TENIGUAYO ADIDAS F50 SPARKFUSION";"38";0;
153;"TENIGUAYO ADIDAS F50 SPARKFUSION";"39";0;
153;"TENIGUAYO ADIDAS F50 SPARKFUSION";"40";0;
153;"TENIGUAYO ADIDAS F50 SPARKFUSION";"41";0;
153;"TENIGUAYO ADIDAS F50 SPARKFUSION";"42";0;
153;"TENIGUAYO ADIDAS F50 SPARKFUSION";"43";0;
153;"TENIGUAYO ADIDAS F50 SPARKFUSION";"44";0;
154;"Colección La Pesada";"S";0;
154;"Colección La Pesada";"M";0;
154;"Colección La Pesada";"L";0;
154;"Colección La Pesada";"XL";0;
155;"Colección La Grasa";"S";0;
155;"Colección La Grasa";"M";0;
155;"Colección La Grasa";"L";0;
155;"Colección La Grasa";"XL";0;
156;"Colección Los Calidosos";"S";0;
156;"Colección Los Calidosos";"M";0;
156;"Colección Los Calidosos";"L";0;
156;"Colección Los Calidosos";"XL";0;
